protein_id	protein_name	count
LNNEOK_01980	phosphoenolpyruvate synthase	1
LNNEOK_01975	medium-chain fatty-acid--CoA ligase	1
LNNEOK_01970	Ferredoxin-like protein YdiT	1
LNNEOK_02010	putative endopeptidase NlpC	1
LNNEOK_02150	PTS N,N'-diacetylchitobiose transporter subunit IIA	1
LNNEOK_02145	transcriptional regulator ChbR	1
LNNEOK_02140	6-phospho-beta-glucosidase	1
LNNEOK_02135	chitin disaccharide deacetylase	1
LNNEOK_02130	catalase HPII	1
LNNEOK_02125	cell division activator CedA	1
LNNEOK_02120	cystine/sulfocysteine:cation symporter	1
LNNEOK_02115	metal-dependent hydrolase	1
LNNEOK_02060	Large ribosomal subunit protein bL35	1
LNNEOK_02105	Uncharacterized protein YniB	1
LNNEOK_02100	putative ketoamine kinase YniA	1
LNNEOK_02095	Endoribonuclease GhoS	1
LNNEOK_02090	6-phosphofructokinase II	1
LNNEOK_02085	Uncharacterized protein YdiY	1
LNNEOK_02080	small membrane protein YniD	1
LNNEOK_02075	Ankyrin repeat protein B	1
LNNEOK_02070	threonine--tRNA ligase	1
LNNEOK_02065	translation initiation factor IF-3	1
LNNEOK_02110	hexitol phosphatase HxpB	1
LNNEOK_10565	putative acrylyl-CoA reductase AcuI	1
LNNEOK_10560	RNase E specificity factor CsrD	1
LNNEOK_10555	rod shape-determining protein MreB	1
LNNEOK_10550	rod shape-determining protein MreC	1
LNNEOK_10545	rod shape-determining protein MreD	1
LNNEOK_10540	nucleoside triphosphate pyrophosphatase YhdE	1
LNNEOK_10535	ribonuclease G	1
LNNEOK_10530	AsmA2 domain-containing protein YhdP	1
LNNEOK_06275	esterase	1
LNNEOK_10520	HTH-type transcriptional activator AaeR	1
LNNEOK_10515	p-hydroxybenzoic acid efflux pump operon protein AaeX	1
LNNEOK_10510	p-hydroxybenzoic acid efflux pump subunit AaeA	1
LNNEOK_10505	p-hydroxybenzoic acid efflux pump subunit AaeB	1
LNNEOK_10500	Uncharacterized protein YhcO	1
LNNEOK_10495	peroxide/acid stress response protein YhcN	1
LNNEOK_10490	transcriptional regulator ArgR	1
LNNEOK_10485	malate dehydrogenase	1
LNNEOK_10525	metalloprotease TldD	1
LNNEOK_10655	multidrug efflux transporter transcriptional repressor AcrS	1
LNNEOK_10650	Inner membrane protein YhdU	1
LNNEOK_10645	adenine-specific DNA-methyltransferase	1
LNNEOK_10640	DNA-binding transcriptional regulator Fis	1
LNNEOK_10635	tRNA dihydrouridine synthase DusB	1
LNNEOK_10630	50S ribosomal protein L11 methyltransferase	1
LNNEOK_10625	sodium/pantothenate symporter	1
LNNEOK_10620	Uncharacterized membrane protein YhdT	1
LNNEOK_10570	acetyl-CoA carboxylase biotin carboxyl carrier protein	1
LNNEOK_10610	DeoR faimly transcriptional regulator	1
LNNEOK_10605	tagatose bisphosphate family class II aldolase	1
LNNEOK_10600	D-ribose-binding periplasmic protein	1
LNNEOK_10595	ATP-binding cassette domain-containing protein	1
LNNEOK_10590	ABC transporter permease	1
LNNEOK_10585	Ribokinase sugar kinase	1
LNNEOK_10580	DUF4432 domain-containing protein	1
LNNEOK_10575	acetyl-CoA carboxylase biotin carboxylase subunit	1
LNNEOK_10615	Putative pfkB family carbohydrate kinase	1
LNNEOK_10375	PhoP regulatory network protein YrbL	1
LNNEOK_10370	PTS phosphocarrier protein NPr	1
LNNEOK_10365	RNase adapter RapZ	1
LNNEOK_10360	PTS IIA-like nitrogen regulatory protein PtsN	1
LNNEOK_10355	ribosome hibernation promoting factor	1
LNNEOK_10350	RNA polymerase factor sigma-54	1
LNNEOK_10345	LPS export ABC transporter ATP-binding protein	1
LNNEOK_10340	lipopolysaccharide ABC transporter substrate-binding protein LptA	1
LNNEOK_10480	outer membrane-stress sensor serine endopeptidase DegS	1
LNNEOK_10330	3-deoxy-manno-octulosonate-8-phosphatase KdsC	1
LNNEOK_10325	arabinose-5-phosphate isomerase KdsD	1
LNNEOK_10320	calcium/sodium antiporter	1
LNNEOK_10315	phospholipid ABC transporter ATP-binding protein MlaF	1
LNNEOK_10310	lipid asymmetry maintenance ABC transporter permease subunit MlaE	1
LNNEOK_10305	outer membrane lipid asymmetry maintenance protein MlaD	1
LNNEOK_10300	phospholipid-binding protein MlaC	1
LNNEOK_10295	lipid asymmetry maintenance protein MlaB	1
LNNEOK_10335	LPS export ABC transporter periplasmic protein LptC	1
LNNEOK_10475	serine endoprotease DegQ	1
LNNEOK_10470	Z-ring associated protein ZapG	1
LNNEOK_10465	cell division protein ZapE	1
LNNEOK_10460	50S ribosomal protein L13	1
LNNEOK_10455	30S ribosomal protein S9	1
LNNEOK_10450	stringent starvation protein SspA	1
LNNEOK_10445	ClpXP protease specificity-enhancing factor	1
LNNEOK_10440	transcriptional regulator NanR	1
LNNEOK_10380	monofunctional biosynthetic peptidoglycan transglycosylase	1
LNNEOK_10430	sialic acid transporter NanT	1
LNNEOK_10425	Putative N-acetylmannosamine-6-phosphate 2-epimerase	1
LNNEOK_10420	N-acetylmannosamine kinase	1
LNNEOK_10415	N-acetylneuraminate anomerase	1
LNNEOK_10410	glutamate synthase subunit GltD	1
LNNEOK_10405	glutamate synthase large subunit	1
LNNEOK_10400	TIGR01212 family radical SAM protein	1
LNNEOK_10395	aerobic respiration two-component sensor histidine kinase ArcB	1
LNNEOK_10385	isoprenoid biosynthesis glyoxalase ElbB	1
LNNEOK_10435	N-acetylneuraminate lyase	1
LNNEOK_10970	type II secretion system secretin GspD	1
LNNEOK_10965	type II secretion system protein GspC	1
LNNEOK_10960	type II secretion system protein GspA	1
LNNEOK_10955	putative general secretion pathway protein GspB	1
LNNEOK_10950	30S ribosomal protein S10	1
LNNEOK_10945	50S ribosomal protein L3	1
LNNEOK_10940	50S ribosomal protein L4	1
LNNEOK_10935	50S ribosomal protein L23	1
LNNEOK_10660	multidrug efflux RND transporter periplasmic adaptor subunit AcrE	1
LNNEOK_10925	30S ribosomal protein S19	1
LNNEOK_10920	50S ribosomal protein L22	1
LNNEOK_10915	30S ribosomal protein S3	1
LNNEOK_10910	50S ribosomal protein L16	1
LNNEOK_10905	50S ribosomal protein L29	1
LNNEOK_10900	30S ribosomal protein S17	1
LNNEOK_10895	50S ribosomal protein L14	1
LNNEOK_10890	50S ribosomal protein L24	1
LNNEOK_10930	50S ribosomal protein L2	1
LNNEOK_11065	sulfurtransferase complex subunit TusC	1
LNNEOK_11060	sulfurtransferase complex subunit TusB	1
LNNEOK_11055	30S ribosomal protein S12	1
LNNEOK_11050	30S ribosomal protein S7	1
LNNEOK_11045	elongation factor G	1
LNNEOK_11035	bifunctional chitinase/lysozyme	1
LNNEOK_11030	bacterioferritin-associated ferredoxin	1
LNNEOK_11025	bacterioferritin	1
LNNEOK_10975	type II secretion system ATPase GspE	1
LNNEOK_11015	type II secretion system protein GspM	1
LNNEOK_11010	type II secretion system protein GspL	1
LNNEOK_11005	type II secretion system minor pseudopilin GspK	1
LNNEOK_11000	type II secretion system minor pseudopilin GspJ	1
LNNEOK_10995	type II secretion system minor pseudopilin GspI	1
LNNEOK_10990	type II secretion system minor pseudopilin GspH	1
LNNEOK_10985	type II secretion system major pseudopilin GspG	1
LNNEOK_10980	type II secretion system inner membrane protein GspF	1
LNNEOK_11020	prepilin peptidase GspO	1
LNNEOK_10785	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	1
LNNEOK_10780	methionyl-tRNA formyltransferase	1
LNNEOK_10775	peptide deformylase	1
LNNEOK_10770	DNA-protecting protein DprA	1
LNNEOK_10765	DUF494 domain-containing protein	1
LNNEOK_10760	Uncharacterized protein YrdD	1
LNNEOK_10755	L-threonylcarbamoyladenylate synthase type 1 TsaC	1
LNNEOK_10750	shikimate dehydrogenase	1
LNNEOK_10885	50S ribosomal protein L5	1
LNNEOK_10740	Protein YrdA	1
LNNEOK_10695	Uncharacterized amino-acid ABC transporter ATP-binding protein YhdZ	1
LNNEOK_10690	Inner membrane amino-acid ABC transporter permease protein YhdY	1
LNNEOK_10685	Putative amino-acid ABC transporter permease protein YhdX	1
LNNEOK_10680	Putative amino-acid ABC transporter-binding protein YhdW	1
LNNEOK_10675	Uncharacterized protein YhdV	1
LNNEOK_10670	hypothetical protein	1
LNNEOK_10665	multidrug efflux RND transporter permease subunit AcrF	1
LNNEOK_10745	Uncharacterized protein YrdB	1
LNNEOK_10880	30S ribosomal protein S14	1
LNNEOK_10875	Small ribosomal subunit protein uS8	1
LNNEOK_10870	50S ribosomal protein L6	1
LNNEOK_10865	50S ribosomal protein L18	1
LNNEOK_10860	30S ribosomal protein S5	1
LNNEOK_10855	50S ribosomal protein L30	1
LNNEOK_10850	50S ribosomal protein L15	1
LNNEOK_10845	preprotein translocase subunit SecY	1
LNNEOK_10790	Trk system potassium transporter TrkA	1
LNNEOK_10835	30S ribosomal protein S13	1
LNNEOK_10830	30S ribosomal protein S11	1
LNNEOK_10825	30S ribosomal protein S4	1
LNNEOK_10820	DNA-directed RNA polymerase subunit alpha	1
LNNEOK_10815	30S ribosomal protein S4	1
LNNEOK_10810	Uncharacterized protein YhdN	1
LNNEOK_10805	Zn(2+)-responsive transcriptional regulator	1
LNNEOK_10800	alternative ribosome-rescue factor ArfA	1
LNNEOK_10795	large-conductance mechanosensitive channel protein MscL	1
LNNEOK_10840	50S ribosomal protein L36	1
LNNEOK_09795	Inner membrane protein YqjA	1
LNNEOK_09790	Protein YqiM	1
LNNEOK_09785	transcriptional regulator ExuR	1
LNNEOK_09780	hexuronate transporter ExuT	1
LNNEOK_09775	glucuronate isomerase	1
LNNEOK_09770	altronate dehydratase	1
LNNEOK_09765	Inner membrane protein YgjV	1
LNNEOK_09760	serine/threonine transporter SstT	1
LNNEOK_10290	BolA family iron metabolism protein IbaG	1
LNNEOK_09750	Uncharacterized oxidoreductase YgjR	1
LNNEOK_09745	Uncharacterized protein YgjQ	1
LNNEOK_09740	UTP pyrophosphatase	1
LNNEOK_09735	23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG	1
LNNEOK_09730	type II toxin-antitoxin system toxin HigB	1
LNNEOK_09725	type II toxin-antitoxin system antitoxin HigA	1
LNNEOK_09720	NADPH-dependent 2,4-dienoyl-CoA reductase	1
LNNEOK_09705	alpha-glucosidase	1
LNNEOK_09755	TerC family membrane protein Alx	1
LNNEOK_09885	propionate kinase	1
LNNEOK_09880	2-ketobutyrate formate-lyase/pyruvate formate-lyase	1
LNNEOK_09875	enamine/imine deaminase	1
LNNEOK_09870	L-serine ammonia-lyase	1
LNNEOK_09865	putative serine transporter	1
LNNEOK_09860	UPF0597 protein YhaM	1
LNNEOK_09855	Uncharacterized protein YhaL	1
LNNEOK_09850	Pirin-like protein YhaK	1
LNNEOK_09800	EnvZ/OmpR regulon moderator MzrA	1
LNNEOK_09840	Inner membrane protein YhaI	1
LNNEOK_09835	Inner membrane protein YhaH	1
LNNEOK_09830	glutathionyl-hydroquinone reductase YqjG	1
LNNEOK_09825	Inner membrane protein YqjF	1
LNNEOK_09820	Uncharacterized protein YqjK	1
LNNEOK_09815	Inner membrane protein YqjE	1
LNNEOK_09810	Uncharacterized protein YqjD	1
LNNEOK_09805	Protein YqjC	1
LNNEOK_09845	DNA-binding transcriptional regulator YhaJ	1
LNNEOK_09595	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	1
LNNEOK_09590	undecaprenyl-diphosphate phosphatase	1
LNNEOK_09580	fused tRNA nucleotidyltransferase/2',3'-cyclic phosphodiesterase/2' nucleotidase/phosphatase Cca	1
LNNEOK_09575	TIGR04211 family SH3 domain-containing protein	1
LNNEOK_09570	inorganic triphosphatase	1
LNNEOK_09565	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	1
LNNEOK_09560	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	1
LNNEOK_09555	Small toxic protein IbsE	1
LNNEOK_09700	protein YgjJ	1
LNNEOK_09535	Flotillin family inner membrane protein YqiK	1
LNNEOK_09530	Inner membrane protein YqiJ	1
LNNEOK_09525	cell surface composition regulator GlgS	1
LNNEOK_09520	Uncharacterized protein YqiI	1
LNNEOK_09515	Uncharacterized fimbrial chaperone YqiH	1
LNNEOK_09510	Putative outer membrane usher protein YqiG	1
LNNEOK_09505	fimbrial-like protein	1
LNNEOK_09500	ubiquinone biosynthesis accessory factor UbiK	1
LNNEOK_09545	Small toxic protein IbsD	1
LNNEOK_09695	Inner membrane transporter YgjI	1
LNNEOK_09690	beta-galactosidase subunit beta	1
LNNEOK_09685	beta-galactosidase subunit alpha	1
LNNEOK_09680	transcriptional regulator EbgR	1
LNNEOK_09675	tRNA-binding protein	1
LNNEOK_09670	putrescine aminotransferase	1
LNNEOK_09665	aerotaxis sensor receptor Aer	1
LNNEOK_09660	DNA-binding transcriptional regulator NfeR	1
LNNEOK_09600	glycerol-3-phosphate 1-O-acyltransferase PlsY	1
LNNEOK_09645	G/U mismatch-specific DNA glycosylase	1
LNNEOK_09640	RNA polymerase sigma factor RpoD	1
LNNEOK_09635	DNA primase	1
LNNEOK_09630	30S ribosomal protein S21	1
LNNEOK_09625	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	1
LNNEOK_09620	L-tartrate/succinate antiporter	1
LNNEOK_09615	L(+)-tartrate dehydratase subunit beta	1
LNNEOK_09610	L(+)-tartrate dehydratase subunit alpha	1
LNNEOK_09605	DNA-binding transcriptional activator TtdR	1
LNNEOK_09655	NADPH-dependent ferric chelate reductase	1
LNNEOK_10185	Transcription termination/antitermination protein NusA	1
LNNEOK_10180	translation initiation factor IF-2	1
LNNEOK_10170	30S ribosome-binding factor RbfA	1
LNNEOK_10165	tRNA pseudouridine(55) synthase TruB	1
LNNEOK_10160	30S ribosomal protein S15	1
LNNEOK_10150	polyribonucleotide nucleotidyltransferase	1
LNNEOK_10145	lipoprotein NlpI	1
LNNEOK_10140	Uncharacterized protein YrbN	1
LNNEOK_09890	threonine/serine transporter TdcC	1
LNNEOK_10130	tryptophan permease	1
LNNEOK_10125	luciferase-like monooxygenase	1
LNNEOK_10120	U32 family peptidase	1
LNNEOK_10115	Ubiquinone biosynthesis protein UbiU	1
LNNEOK_10110	Ubiquinone biosynthesis accessory factor UbiT	1
LNNEOK_10105	Uncharacterized N-acetyltransferase YhbS	1
LNNEOK_10100	DNA damage response exodeoxyribonuclease YhbQ	1
LNNEOK_10095	YhbP family protein	1
LNNEOK_10135	ATP-dependent RNA helicase DeaD	1
LNNEOK_10285	UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA	1
LNNEOK_10280	DNA-binding transcriptional regulator SfsB	1
LNNEOK_10275	octaprenyl diphosphate synthase	1
LNNEOK_10270	50S ribosomal protein L21	1
LNNEOK_10265	50S ribosomal protein L27	1
LNNEOK_10260	Uncharacterized inner membrane transporter YhbE	1
LNNEOK_10255	Obg family GTPase CgtA	1
LNNEOK_10250	serine-type D-Ala-D-Ala carboxypeptidase	1
LNNEOK_10190	ribosome maturation factor RimP	1
LNNEOK_10240	ribosome assembly RNA-binding protein YhbY	1
LNNEOK_10235	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	1
LNNEOK_10230	ATP-dependent zinc metalloprotease FtsH	1
LNNEOK_10225	dihydropteroate synthase FolP	1
LNNEOK_10220	phosphoglucosamine mutase	1
LNNEOK_10215	preprotein translocase subunit SecG	1
LNNEOK_10205	Putative transferase YhbX	1
LNNEOK_10200	argininosuccinate synthase	1
LNNEOK_10245	transcription elongation factor GreA	1
LNNEOK_09980	PTS galactosamine/N-acetylgalactosamine transporter subunit IIA	1
LNNEOK_09975	PTS N-acetylgalactosamine transporter subunit IID	1
LNNEOK_09970	PTS N-acetylgalactosamine transporter subunit IIC	1
LNNEOK_09965	PTS N-acetylgalactosamine transporter subunit IIB	1
LNNEOK_09960	tagatose-bisphosphate aldolase subunit KbaZ	1
LNNEOK_09955	aga operon transcriptional regulator AgaR	1
LNNEOK_09950	type II toxin-antitoxin system ribonuclease toxin YhaV	1
LNNEOK_09945	type II toxin-antitoxin system antitoxin PrlF	1
LNNEOK_10090	protein/nucleic acid deglycase	1
LNNEOK_09935	galactarate/glucarate/glycerate transporter GarP	1
LNNEOK_09930	2-dehydro-3-deoxyglucarate aldolase	1
LNNEOK_09925	2-hydroxy-3-oxopropionate reductase	1
LNNEOK_09920	glycerate 2-kinase	1
LNNEOK_09910	YhaC family protein	1
LNNEOK_09905	Uncharacterized protein YhaB	1
LNNEOK_09900	transcriptional regulator TdcA	1
LNNEOK_09895	bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB	1
LNNEOK_09940	galactarate dehydratase	1
LNNEOK_10085	Putative NAD(P)-binding protein YraR	1
LNNEOK_10080	UPF0718 protein YraQ	1
LNNEOK_10075	DnaA initiator-associating protein DiaA	1
LNNEOK_10070	DnaA initiator-associating protein DiaA	1
LNNEOK_10065	YraN family protein	1
LNNEOK_10060	penicillin-binding protein activator LpoA	1
LNNEOK_10055	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	1
LNNEOK_10050	Uncharacterized fimbrial-like protein YraK	1
LNNEOK_09985	N-acetylglucosamine-6-phosphate deacetylase	1
LNNEOK_10040	putative fimbrial chaperone YraI	1
LNNEOK_10035	Uncharacterized fimbrial-like protein YraH	1
LNNEOK_10030	galactosamine-6-phosphate isomerase	1
LNNEOK_10025	PTS galactosamine transporter subunit IID	1
LNNEOK_10020	PTS galactosamine transporter subunit IIC	1
LNNEOK_10005	PTS system N-acetylgalactosamine-specific EIIC component 1	1
LNNEOK_10000	PTS galactosamine transporter subunit IIB	1
LNNEOK_09995	tagatose-bisphosphate aldolase subunit KbaY	1
LNNEOK_09990	D-galactosamine-6-phosphate deaminase AgaS	1
LNNEOK_10045	Outer membrane usher protein YraJ	1
LNNEOK_12105	cellulose biosynthesis protein BcsF	1
LNNEOK_12100	cellulose biosynthesis c-di-GMP-binding protein BcsE	1
LNNEOK_12095	cellulose biosynthesis protein BcsR	1
LNNEOK_12090	cellulose biosynthesis protein BcsQ	1
LNNEOK_12085	UDP-forming cellulose synthase catalytic subunit	1
LNNEOK_12080	UDP-forming cellulose synthase catalytic subunit	1
LNNEOK_12075	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	1
LNNEOK_12070	cellulose synthase complex periplasmic endoglucanase BcsZ	1
LNNEOK_11070	sulfurtransferase complex subunit TusD	1
LNNEOK_12060	cellulose synthase complex outer membrane protein BcsC	1
LNNEOK_12055	biofilm formation regulator HmsP	1
LNNEOK_12050	C4-dicarboxylate transporter DctC	1
LNNEOK_12045	Protein YhjJ	1
LNNEOK_12040	2-dehydro-3-deoxygluconokinase	1
LNNEOK_12035	cyclic-guanylate-specific phosphodiesterase	1
LNNEOK_12030	AsmA family protein YhjG	1
LNNEOK_12025	Inner membrane metabolite transport protein YhjE	1
LNNEOK_12065	Oxidoreductase subunit	1
LNNEOK_12215	N-acetyltransferase	1
LNNEOK_12210	DNA-3-methyladenine glycosylase I	1
LNNEOK_12205	Uncharacterized protein YhjY	1
LNNEOK_12200	Uncharacterized MFS-type transporter YhjX	1
LNNEOK_12195	long polar fimbrial major subunit LpfA	1
LNNEOK_12190	long polar fimbrial biogenesis chaperone LpfB	1
LNNEOK_12185	outer membrane usher protein LpfC	1
LNNEOK_12180	Fimbrial protein	1
LNNEOK_12110	cellulose biosynthesis protein BcsG	1
LNNEOK_12170	kdo(2)-lipid A phosphoethanolamine 7''-transferase	1
LNNEOK_12155	dipeptide ABC transporter substrate-binding protein DppA	1
LNNEOK_12145	dipeptide ABC transporter permease DppB	1
LNNEOK_12140	dipeptide ABC transporter permease DppC	1
LNNEOK_12135	dipeptide ABC transporter ATP-binding protein	1
LNNEOK_12130	dipeptide ABC transporter ATP-binding subunit DppF	1
LNNEOK_12125	Inner membrane transport protein YhjV	1
LNNEOK_12115	Type I toxin-antitoxin system toxin Ldr family protein	1
LNNEOK_12175	long polar fimbrial protein LpfE	1
LNNEOK_11905	Putative oxygen independent coproporphyrinogen III oxidase	1
LNNEOK_11900	periplasmic heme-binding protein ChuT	1
LNNEOK_11895	Outer membrane heme/hemoglobin receptor ChuA	1
LNNEOK_11890	heme oxygenase ChuS	1
LNNEOK_11885	HTH-type transcriptional regulator DctR	1
LNNEOK_11880	outer membrane lipoprotein Slp	1
LNNEOK_11875	YhiS	1
LNNEOK_11870	glutaredoxin-dependent arsenate reductase	1
LNNEOK_12020	inner membrane protein YhjD	1
LNNEOK_11855	glutathione-disulfide reductase	1
LNNEOK_11850	23S rRNA (adenine(2030)-N(6))-methyltransferase	1
LNNEOK_11845	oligopeptidase A	1
LNNEOK_11840	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	1
LNNEOK_11835	dipeptide/tripeptide permease DtpB	1
LNNEOK_11830	universal stress protein UspA	1
LNNEOK_11825	universal stress protein UspB	1
LNNEOK_11820	inorganic phosphate transporter PitA	1
LNNEOK_11860	hypothetical protein	1
LNNEOK_12015	DNA-binding transcriptional regulator, LysR family	1
LNNEOK_12010	Putative HTH-type transcriptional regulator YhjB	1
LNNEOK_12005	Cytoplasmic trehalase	1
LNNEOK_12000	cytochrome c peroxidase	1
LNNEOK_11990	acid resistance transcriptional activator GadX	1
LNNEOK_11980	acid resistance transcriptional activator GadW	1
LNNEOK_11975	Inner membrane protein	1
LNNEOK_11970	multidrug efflux pump RND permease MdtF	1
LNNEOK_11910	putative heme-binding protein ChuX	1
LNNEOK_11955	hypothetical protein	1
LNNEOK_11950	acid resistance transcriptional activator GadE	1
LNNEOK_11945	acid-resistance protein HdeD	1
LNNEOK_11940	acid-activated periplasmic chaperone HdeA	1
LNNEOK_11935	acid-activated periplasmic chaperone HdeB	1
LNNEOK_11930	MgtC/SapB family protein	1
LNNEOK_11925	ATP-binding hydrophilic protein ChuV	1
LNNEOK_11920	heme ABC transporter permease ShuU/ChuU	1
LNNEOK_11915	ChuY	1
LNNEOK_11965	multidrug transporter subunit MdtE	1
LNNEOK_12510	Putative inner membrane lipoprotein	1
LNNEOK_12505	YibL family ribosome-associated protein	1
LNNEOK_12500	Uncharacterized protein YibT	1
LNNEOK_12495	mannitol operon repressor MtlR	1
LNNEOK_12490	mannitol-1-phosphate 5-dehydrogenase	1
LNNEOK_12470	PTS mannitol transporter subunit IICBA	1
LNNEOK_12465	Uncharacterized protein YibI	1
LNNEOK_12460	Inner membrane protein YibH	1
LNNEOK_12220	biotin sulfoxide reductase	1
LNNEOK_12450	Sigma-70 family RNA polymerase sigma factor	1
LNNEOK_12445	Fimbrial protein	1
LNNEOK_12440	Molecular chaperone	1
LNNEOK_12435	Fimbrial biogenesis outer membrane usher protein	1
LNNEOK_12430	Autotransporter outer membrane beta-barrel domain-containing protein	1
LNNEOK_12425	glutathione S-transferase	1
LNNEOK_12420	L-seryl-tRNA(Sec) selenium transferase	1
LNNEOK_12415	selenocysteine-specific translation elongation factor	1
LNNEOK_12455	Putative fimbrial operon positive regulatory protein FanR	1
LNNEOK_12600	ADP-glyceromanno-heptose 6-epimerase	1
LNNEOK_12595	glycine C-acetyltransferase	1
LNNEOK_12590	L-threonine 3-dehydrogenase	1
LNNEOK_12585	UDP-glucuronate:LPS(HepIII) glycosyltransferase	1
LNNEOK_12580	Uncharacterized protein YibQ	1
LNNEOK_12575	murein hydrolase activator EnvC	1
LNNEOK_12570	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1
LNNEOK_12565	Uncharacterized protein YibN	1
LNNEOK_12515	Putative inner membrane lipoprotein	1
LNNEOK_12555	protein-export chaperone SecB	1
LNNEOK_12550	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	1
LNNEOK_12545	serine O-acetyltransferase	1
LNNEOK_25395	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF	1
LNNEOK_12535	quinone-dependent L-lactate dehydrogenase	1
LNNEOK_12530	transcriptional regulator LldR	1
LNNEOK_12525	L-lactate permease	1
LNNEOK_12520	YadA-like family protein	1
LNNEOK_12560	glutaredoxin 3	1
LNNEOK_12310	xylose ABC transporter permease XylH	1
LNNEOK_12305	D-xylose ABC transporter ATP-binding protein	1
LNNEOK_12300	D-xylose ABC transporter substrate-binding protein	1
LNNEOK_12295	xylose isomerase	1
LNNEOK_12290	xylulokinase	1
LNNEOK_12285	inner membrane protein YiaB	1
LNNEOK_12280	inner membrane protein YiaA	1
LNNEOK_12275	O-acetyltransferase WecH	1
LNNEOK_12410	L-threonine dehydrogenase	1
LNNEOK_12265	glycine--tRNA ligase subunit alpha	1
LNNEOK_12260	Glycine--tRNA ligase beta subunit	1
LNNEOK_12250	Hok/Gef family protein	1
LNNEOK_12245	Cold shock protein CspA	1
LNNEOK_12240	HTH-type transcriptional regulator	1
LNNEOK_12235	Uncharacterized protein YiaF	1
LNNEOK_12230	glyoxylate/hydroxypyruvate reductase GhrB	1
LNNEOK_12225	OmpA family lipoprotein	1
LNNEOK_12270	Uncharacterized protein YsaB	1
LNNEOK_12405	Fic family protein	1
LNNEOK_12400	aldehyde dehydrogenase AldB	1
LNNEOK_12395	L-ribulose-5-phosphate 4-epimerase	1
LNNEOK_12390	L-ribulose-5-phosphate 3-epimerase	1
LNNEOK_12385	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	1
LNNEOK_12380	L-xylulokinase	1
LNNEOK_12375	2,3-diketo-L-gulonate transporter substrate-binding protein YiaO	1
LNNEOK_12370	2,3-diketo-L-gulonate TRAP transporter large permease YiaN	1
LNNEOK_12315	DNA-binding transcriptional regulator XylR	1
LNNEOK_12360	DUF4862 domain-containing protein	1
LNNEOK_12355	Beta-galactosidase, beta subunit	1
LNNEOK_12350	3-dehydro-L-gulonate 2-dehydrogenase	1
LNNEOK_12345	IclR family transcriptional regulator YiaJ	1
LNNEOK_12340	Putative electron transport protein YsaA	1
LNNEOK_12335	valine--pyruvate transaminase	1
LNNEOK_12330	alpha-amylase	1
LNNEOK_12325	Putative translational regulatory protein BaxL	1
LNNEOK_12320	protein bax	1
LNNEOK_12365	2,3-diketo-L-gulonate TRAP transporter small permease YiaM	1
LNNEOK_11340	phosphoenolpyruvate carboxykinase (ATP)	1
LNNEOK_11335	Uncharacterized protein YhgE	1
LNNEOK_11330	Hsp33 family molecular chaperone HslO	1
LNNEOK_11325	ribosome-associated heat shock protein Hsp15	1
LNNEOK_11320	GMP/IMP nucleotidase	1
LNNEOK_11315	intracellular growth attenuator protein IgaA	1
LNNEOK_11310	ADP compounds hydrolase NudE	1
LNNEOK_11305	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	1
LNNEOK_11815	putative flavoprotein YhiN	1
LNNEOK_11295	Putative DNA utilization protein HofN	1
LNNEOK_11290	DNA utilization protein HofO	1
LNNEOK_11285	DNA utilization protein HofP	1
LNNEOK_11280	DNA uptake porin HofQ	1
LNNEOK_11275	shikimate kinase AroK	1
LNNEOK_11270	3-dehydroquinate synthase	1
LNNEOK_11265	cell division protein DamX	1
LNNEOK_11260	adenine-specific DNA-methyltransferase	1
LNNEOK_11300	DNA utilization protein HofM	1
LNNEOK_11430	RNA-splicing ligase RtcB	1
LNNEOK_11425	RNA 3'-terminal phosphate cyclase	1
LNNEOK_11420	HTH-type transcriptional regulator MalT	1
LNNEOK_11415	maltodextrin phosphorylase	1
LNNEOK_11410	4-alpha-glucanotransferase	1
LNNEOK_11405	gluconate transporter	1
LNNEOK_11400	NfuA family Fe-S biogenesis protein	1
LNNEOK_11395	DNA utilization protein GntX	1
LNNEOK_11345	two-component system sensor histidine kinase EnvZ	1
LNNEOK_11385	hypothetical protein	1
